INTENT_NAME,UTTERANCES
INFO_CAREERS,Where do I go to get the job
INFO_CAREERS,Do you have a website that has your hiring procedures and job openings
INFO_CAREERS,I want to see what jobs your hiring for
INFO_CAREERS,GETTING APPOINTED TO SELL HOME INSURANCE
INFO_CAREERS,Is there any walk in interview for job
INFO_CAREERS,How do I apply for your current jobs
INFO_CAREERS,I want to get a job
INFO_CAREERS,Can you help me find the place to apply for the job
INFO_CAREERS,Can you tell me what sort of jobs you have
INFO_CAREERS,What jobs are avaliable
INFO_CAREERS,How do I apply to available jobs
INFO_CAREERS,Where can I put in a job application
INFO_CAREERS,What jobs are you currently hiring for
INFO_CAREERS,Are there any job postings
INFO_CAREERS,Is there any openings for jobs
INFO_CAREERS,what jobs can i iapply to
INFO_CAREERS,Do you have any paid work openings
INFO_CAREERS,what do I need to apply for a job
INFO_CAREERS,Show me what job listings you have available please
INFO_CAREERS,I need to find a job
INFO_CAREERS,What are the jobs are available for my qualifications
INFO_CAREERS,What positions are currently open at your company
INFO_CAREERS,What is the job site url
INFO_CAREERS,What website do I use to find jobs you are hiring for
INFO_CAREERS,Are there any jobs hiring in this area
INFO_CAREERS,May I apply for a job
INFO_CAREERS,Can you help me to find a job
INFO_CAREERS,Tell me where to apply for the job
INFO_CAREERS,Can I apply for jobs outside my city
INFO_CAREERS,I need to see jobs that are open
INFO_CAREERS,Are there any openings for me
INFO_CAREERS,Where can I find employment
INFO_CAREERS,i need a job can u help
INFO_CAREERS,Who should I send my resume to
INFO_CAREERS,Where can I find a job that is looking for an immediate hirer
INFO_CAREERS,How do apply for a job today
INFO_CAREERS,Are you hiring for a position
INFO_CAREERS,What places are looking for new employees
INFO_CAREERS,can you show me open positions
INFO_CAREERS,Are you looking for people for any open positions
INFO_CAREERS,Is there a job that I can apply for
INFO_CAREERS,Any job openings
INFO_CAREERS,Do you know if this job is hiring
INFO_CAREERS,Any tech jobs
INFO_CAREERS,I like your industry and want to work for you
INFO_CAREERS,Which positions are you recruiting for
INFO_CAREERS,I need help to see what jobs are available
INFO_CAREERS,Where on the website are th ejobs
INFO_CAREERS,Do you need workers
INFO_CFR_QUESTION_GENERAL,question about a commercial policy bill
INFO_CFR_QUESTION_GENERAL,need a direct number for a business policy question
INFO_CFR_QUESTION_GENERAL,Is there a direct phone number for commercial questions
INFO_CFR_QUESTION_GENERAL,I have a billing question about my commercial policy
INFO_CFR_QUESTION_GENERAL,Whats the phone number to get a question answered about a commercial policy
INFO_CFR_QUESTION_GENERAL,We have commercial policies through Am Fam and I was wondering what the process is when the policy renews for Certificates of Insurance to be resent to our customers
INFO_CFR_QUESTION_GENERAL,I have a quick question about my business auto policy
INFO_CHANGE_AGENT,get a different agent
INFO_CHANGE_AGENT,I would like to change agents
INFO_CHANGE_AGENT,I have accounts for my vehicles and homes and I would like to know how to go about changing my agent
INFO_CHANGE_AGENT,I would like a new agent please
INFO_CHANGE_AGENT,find a closer agent
INFO_CHANGE_AGENT,can I change my agent
INFO_CHANGE_AGENT,replace my agent
INFO_CHANGE_AGENT,Hi Rosie I am requesting to transfer agents due to mine no longer being with the company
INFO_CHANGE_AGENT,I had a question regarding switching agents for my current policies
INFO_CHANGE_AGENT,What can I do to get a new agent
INFO_CHANGE_AGENT,I need a new agent
INFO_CHANGE_AGENT,get a better agent
INFO_CHANGE_AGENT,I would like to change my agent
INFO_CHANGE_AGENT,I want to switch to an agent who is closer to my house
INFO_CHANGE_AGENT,get a new agent
INFO_CHANGE_AUTOPAY_DATE,Can I change my withdraw date on my two accounts
INFO_CHANGE_AUTOPAY_DATE,I would like to know if you can help me schedule my car insurance payment for this week I need to make the payment scheduled for Wednesday March th
INFO_CHANGE_AUTOPAY_DATE,Is there a way to change my autopay date
INFO_CHANGE_AUTOPAY_DATE,Can I change my autopay dates online
INFO_CHANGE_AUTOPAY_DATE,I have to update my auto pay dates to match my pay day
INFO_CHANGE_AUTOPAY_DATE,Hi Abby I am wondering if it is at all possible to change my auto pay date to the st of the month instead of the rd
INFO_CHANGE_AUTOPAY_DATE,Please tell me how to change my automatic payment date online
INFO_CHANGE_AUTOPAY_DATE,I want to change the date my automatic payments come out How can I do that
INFO_CHANGE_AUTOPAY_DATE,I have to change my auto payment date to line up with my payday
INFO_CHANGE_BANK_ACCT,Need to update bank account information please help
INFO_CHANGE_BANK_ACCT,Can you help me update my bank info
INFO_CHANGE_BANK_ACCT,Please help me update banking info
INFO_CHANGE_BANK_ACCT,New bank account info update requested
INFO_CHANGE_BANK_ACCT,update my bank account info
INFO_CHANGE_BANK_ACCT,Bank account information need to be changed
INFO_CHANGE_BANK_ACCT,Where to update my bank information
INFO_CHANGE_BANK_ACCT,Need to change my bank account information
INFO_CHANGE_BANK_ACCT,need to update bank account info
INFO_CHANGE_BANK_ACCT,I need my bank account information changed
INFO_CHANGE_BANK_ACCT,Brand new bank account to add
INFO_CHANGE_BANK_ACCT,I need to update my bank account information
INFO_CHANGE_BANK_ACCT,I need to add new bank account information
INFO_CHANGE_BANK_ACCT,need to change bank account info
INFO_CHANGE_BANK_ACCT,Can you help me update my bank on your site
INFO_CHANGE_BANK_ACCT,Help me update bank info
INFO_CHANGE_BANK_ACCT,My banking info has changed
INFO_CHANGE_BANK_ACCT,will you update my banking info
INFO_CHANGE_BANK_ACCT,Please help me update bank account information
INFO_CHANGE_BANK_ACCT,changes to my current banking information
INFO_CHANGE_BANK_ACCT,need to update bank account information
INFO_CHANGE_BANK_ACCT,How do I reflect the change Ive made in bank account information
INFO_CHANGE_BANK_ACCT,Can you help me update my bank account
INFO_CHANGE_BANK_ACCT,can i change bank info
INFO_CHANGE_BANK_ACCT,I have a new account and need to change bank account info
INFO_CHANGE_BANK_ACCT,bank account info needs to change show me how
INFO_CHANGE_BANK_ACCT,Modify my bank account info
INFO_CHANGE_BANK_ACCT,MY BANK DETAILS HAVE CHANGED I NEED HELP TO UPDATE THEM
INFO_CHANGE_BANK_ACCT,I have changed bank accounts
INFO_CHANGE_BANK_ACCT,I would like to update my back account info
INFO_CHANGE_BANK_ACCT,how to update bank information
INFO_CHANGE_BANK_ACCT,update my bank account
INFO_CHANGE_BANK_ACCT,switched to new banking account
INFO_CHANGE_BANK_ACCT,I want to update my banking information
INFO_CHANGE_BANK_ACCT,update my bank account information
INFO_CHANGE_BANK_ACCT,how to change my bank info
INFO_CHANGE_BANK_ACCT,edit information in my bank account
INFO_CHANGE_BANK_ACCT,I would like to change my banking info please
INFO_CHANGE_BANK_ACCT,bank account info needs updated help
INFO_CHANGE_BANK_ACCT,Where do I go on your site to update banking account information
INFO_CHANGE_BANK_ACCT,Where to update bank information
INFO_CHANGE_BANK_ACCT,have a new bank account to use
INFO_CHANGE_BANK_ACCT,my bank information has been changed
INFO_CHANGE_BANK_ACCT,I have changed banks and need to update
INFO_CHANGE_BANK_ACCT,I need to start using my new bank account on your site please help update
INFO_CHANGE_BANK_ACCT,Can you please direct me as to how I change my payment information I recently changed to a different bank and would like to update my account information Thank you
INFO_CHANGE_BANK_ACCT,how do you update bank account information
INFO_CHANGE_BANK_ACCT,Help me add new bank acct info
INFO_CHANGE_BANK_ACCT,COULD YOU HELP CHANGE MY BANK ACCOUNT INFORMATION
INFO_CHANGE_BANK_ACCT,I have a some new bank account information to update
INFO_CHANGE_BANK_ACCT,need to update my bank account information
INFO_CHANGE_BANK_ACCT,update bank account info
INFO_CHANGE_BANK_ACCT,step by step to updating my bank account information
INFO_CHANGE_BANK_ACCT,can you help update my bank account information
INFO_CHANGE_BANK_ACCT,new bank account needs updated
INFO_CHANGE_BANK_ACCT,help me update my bank account information
INFO_CHANGE_BANK_ACCT,show me how to update my bank account information
INFO_CHANGE_BANK_ACCT,info for my bank account needs updated
INFO_CHANGE_BANK_ACCT,can i change some bank information
INFO_CHANGE_BANK_ACCT,change my bank info
INFO_CHANGE_BANK_ACCT,help me update my bank account setup
INFO_CHANGE_BANK_ACCT,Where can I learn about bank account information updating
INFO_CHANGE_BANK_ACCT,Can I changeupdate bank account information
INFO_CHANGE_BANK_ACCT,Hi my name is Ana Laura Banuelos and i want to know how to go about taking my old bank acount out of the automated payment
INFO_CHANGE_BANK_ACCT,Need to update my bank information to a new account
INFO_CHANGE_BANK_ACCT,Where do I go to update bank info
INFO_CHANGE_BANK_ACCT,update bank of america info
INFO_CHANGE_BANK_ACCT,when can i update my banking
INFO_CHANGE_BANK_ACCT,enter new bank information
INFO_CHANGE_BANK_ACCT,help me with new bank account info
INFO_CHANGE_BANK_ACCT,please change bank info
INFO_CHANGE_BANK_ACCT,i need help changing my bank information
INFO_CHANGE_BANK_ACCT,how do youu change bank account
INFO_CHANGE_BANK_ACCT,where can i update bank account
INFO_CHANGE_BANK_ACCT,I need to update my bank account info
INFO_CHANGE_BANK_ACCT,I need to add new information about my bank account
INFO_CHANGE_BANK_ACCT,how do I change my banking information
INFO_CHANGE_BANK_ACCT,update bank account
INFO_CHANGE_BANK_ACCT,could you help me to change my bank account information
INFO_CHANGE_BANK_ACCT,update the bank account
INFO_CHANGE_BANK_ACCT,change banking details to new informationq
INFO_CHANGE_BANK_ACCT,Change my banking information
INFO_CHANGE_BANK_ACCT,How do I change bank info
INFO_CHANGE_BANK_ACCT,change my bank account information
INFO_CHANGE_BANK_ACCT,Want to put some new bank account information
INFO_CHANGE_BANK_ACCT,What is the procedure to update bank account information
INFO_CHANGE_BANK_ACCT,Updating bank account info
INFO_CHANGE_BANK_ACCT,New bank account to update
INFO_CHANGE_BANK_ACCT,My bank account information is incorrect
INFO_CHANGE_BANK_ACCT,I need to change my old bank account information
INFO_CHANGE_BANK_ACCT,How do I update my bank account information
INFO_CHANGE_BANK_ACCT,update bank details
INFO_CHANGE_BANK_ACCT,have a new bank account to update
INFO_CHANGE_BANK_ACCT,I NEED HELP TO UPDATE MY BANK INFORMATION
INFO_CHANGE_BANK_ACCT,need to update bank info
INFO_CHANGE_USERID,get new user ID
INFO_CHANGE_USERID,want to change user id
INFO_CHANGE_USERID,Is there a place on the website to change my user ID
INFO_CHANGE_USERID,Could you give me a brand new user ID please
INFO_CHANGE_USERID,i want change my user id
INFO_CHANGE_USERID,I dont like my user ID anymore
INFO_CHANGE_USERID,Can I ask for a new user id
INFO_CHANGE_USERID,I need to update my user ID to a new name
INFO_CHANGE_USERID,is it possible to get new user id
INFO_CHANGE_USERID,new user id please
INFO_CHANGE_USERID,how to change user id
INFO_CHANGE_USERID,How long will it take for you to change my user ID
INFO_CHANGE_USERID,User ID has to be switched
INFO_CHANGE_USERID,How can i change my user id
INFO_CHANGE_USERID,i want to set up a new user id
INFO_CHANGE_USERID,I need to know how to change my user ID
INFO_CHANGE_USERID,Update my user ID
INFO_CHANGE_USERID,Create a new user ID
INFO_CHANGE_USERID,help me change my user ID
INFO_CHANGE_USERID,change my old user id now
INFO_CHANGE_USERID,i need to update my username
INFO_CHANGE_USERID,i need to update my user id
INFO_CHANGE_USERID,My user ID needs to be changed
INFO_CHANGE_USERID,Let me change my user id
INFO_CHANGE_USERID,Help me to update my user ID
INFO_CHANGE_USERID,create new user ID
INFO_CHANGE_USERID,can i change user ids
INFO_CHANGE_USERID,How to change my user id
INFO_CHANGE_USERID,I want to update my user ID
INFO_CHANGE_USERID,How can I change the user name on my account
INFO_CHANGE_USERID,would like to change user ID
INFO_CHANGE_USERID,My User ID needs changing
INFO_CHANGE_USERID,Whats the best way to change my User ID
INFO_CHANGE_USERID,Can I talk to someone about a new use ID please
INFO_CHANGE_USERID,update username
INFO_CHANGE_USERID,want new user id
INFO_CHANGE_USERID,change user name
INFO_CHANGE_USERID,need new username
INFO_CHANGE_USERID,obtain new user ID
INFO_CHANGE_USERID,My user ID is no longer secure
INFO_CHANGE_USERID,Can you provide me with a new user ID
INFO_CHANGE_USERID,will you chaneg my user ID
INFO_CHANGE_USERID,i want to change the ID
INFO_CHANGE_USERID,Could you help me change my user id
INFO_CHANGE_USERID,I want to change my user ID
INFO_CHANGE_USERID,I need help with with a new User ID
INFO_CHANGE_USERID,Im needing a new id number
INFO_CHANGE_USERID,Requesting a change to my User ID
INFO_CHANGE_USERID,Can I get a new user id
INFO_CHANGE_USERID,can i change my username
INFO_CHANGE_USERID,Need to update my old user ID
INFO_CHANGE_USERID,need new user ID
INFO_CHANGE_USERID,My user id needs to be changed
INFO_CHANGE_USERID,user id wanted
INFO_CHANGE_USERID,Where can I change my user ID
INFO_CHANGE_USERID,need to change username
INFO_CHANGE_USERID,I am in need of a new user ID
INFO_CHANGE_USERID,A new user ID is required
INFO_CHANGE_USERID,Change username
INFO_CHANGE_USERID,Modify my User ID
INFO_CHANGE_USERID,I want to setup a new user ID
INFO_CHANGE_USERID,make a new user id number for me
INFO_CHANGE_USERID,want to change my user id
INFO_CHANGE_USERID,I need a new user id
INFO_CHANGE_USERID,need to change my user id
INFO_CHANGE_USERID,change user ID
INFO_CHANGE_USERID,Change old user ID for a new one
INFO_CHANGE_USERID,change user ID please
INFO_CHANGE_USERID,I need to put a new user ID
INFO_CHANGE_USERID,Id like to request a new user ID
INFO_CHANGE_USERID,How can I change my user ID
INFO_CHANGE_USERID,I need my user ID changed
INFO_CHANGE_USERID,Use a different user ID
INFO_CHANGE_USERID,Can I have a new user ID
INFO_CHANGE_USERID,user id change from old to new
INFO_CHANGE_USERID,want to get an user id
INFO_CHANGE_USERID,Help me make a new user ID
INFO_CHANGE_USERID,I wish to change my user ID
INFO_CHANGE_USERID,I would really like a new user ID
INFO_CHANGE_USERID,Please help me to change my user id
INFO_CHANGE_USERID,I need to request a new user ID
INFO_CHANGE_USERID,I need assistance with a new User ID
INFO_CHANGE_USERID,Can you please change my user ID
INFO_CHANGE_USERID,Can you help me change my user ID
INFO_CHANGE_USERID,New user id required
INFO_CHANGE_USERID,Can you update my user ID to log in
INFO_CHANGE_USERID,I want to replace my old user id with a new one
INFO_CHANGE_USERID,My user ID should be changed now
INFO_CHANGE_USERID,I want to go by a new user id
INFO_CHANGE_USERID,user ID Needed different
INFO_CHANGE_USERID,How do i create a new user id
INFO_CHANGE_USERID,I want a new user id
INFO_CHANGE_USERID,please give me a new user ID
INFO_CHANGE_USERID,need to have a new user id
INFO_CHANGE_USERID,can you help me with creating a new user id
INFO_CHANGE_USERID,How do I get a new userid
INFO_CHANGE_USERID,need help changing my user id
INFO_CHANGE_USERID,I am asking for a new user ID
INFO_CHANGE_USERID,I want to change user ID
INFO_CHANGE_USERID,Where can I go to create a new user ID
INFO_CHANGE_USERID,switch username id
INFO_CHANGE_USERID,i want to change username
INFO_CL_ADJUSTER_INFO,i want to talk to the adjusterwhat is their more information
INFO_CL_ADJUSTER_INFO,How can I get the information about claims file handler
INFO_CL_ADJUSTER_INFO,i want to talk to the adjuster
INFO_CL_ADJUSTER_INFO,get me in touch with my adjuster
INFO_CL_ADJUSTER_INFO,Who is the file for this claim
INFO_CL_ADJUSTER_INFO,Name of file handler
INFO_CL_ADJUSTER_INFO,How do I contact my adjyster
INFO_CL_ADJUSTER_INFO,let me know who handled the file for this claim
INFO_CL_ADJUSTER_INFO,I need an adjuster and phone number for Claim Number
INFO_CL_ADJUSTER_INFO,I wish to speak to the claims adjuster
INFO_CL_ADJUSTER_INFO,Who is my case manager
INFO_CL_ADJUSTER_INFO,I want to speak to the claims handler about my claim
INFO_CL_ADJUSTER_INFO,Who is the person incharge of adjusting claims
INFO_CL_ADJUSTER_INFO,Let me know the phone no of adjuster
INFO_CL_ADJUSTER_INFO,Are you able to provide the name of my claim handler
INFO_CL_ADJUSTER_INFO,Please assist me in finding out the name of the adjuster on my file
INFO_CL_ADJUSTER_INFO,I need to talk to the claim handler so provide contact information
INFO_CL_ADJUSTER_INFO,Ive lost my claims adjusters name and phone number Can you tell me what they are
INFO_CL_ADJUSTER_INFO,How will I know who to contact about my claim
INFO_CL_ADJUSTER_INFO,Please direct me to the toll free number where I can by pass the survey I am returning a call from a claims advisor and cannot spend time on a survey
INFO_CL_ADJUSTER_INFO,Who is the adjuster for my claim
INFO_CL_ADJUSTER_INFO,I need to talk to the person handling this claim number
INFO_CL_ADJUSTER_INFO,How can I contact my adjuster
INFO_CL_ADJUSTER_INFO,Can you transfer me to my claims adjuster do you have an email for them also
INFO_CL_ADJUSTER_INFO,Tell me the name of my claims handler
INFO_CL_ADJUSTER_INFO,I am calling from a doctors office and a patient filed a claim I have the claim number but no adjustors name
INFO_CL_ADJUSTER_INFO,Are you assist me to know the name of my claim handler
INFO_CL_ADJUSTER_INFO,May I know the name of my claims file handler
INFO_CL_ADJUSTER_INFO,Where can I find contact information for my claims adjuster
INFO_CL_ADJUSTER_INFO,i want to the file handler for the claim
INFO_CL_ADJUSTER_INFO,How can I contact the person that handeled my claim
INFO_CL_ADJUSTER_INFO,i want adjusters address
INFO_CL_ADJUSTER_INFO,we just completed mitigation for one of your customers I need the adjusters information
INFO_CL_ADJUSTER_INFO,Can I speak with the person who is handling my claim
INFO_CL_ADJUSTER_INFO,Who may I speak with about my claim
INFO_CL_ADJUSTER_INFO,I want to contact my adjuster Christina Osborn through email address
INFO_CL_ADJUSTER_INFO,Who is handling the claim give me his name
INFO_CL_ADJUSTER_INFO,Help me with the name of claims adjuster
INFO_CL_ADJUSTER_INFO,What is the contact information for my claims adjuster
INFO_CL_ADJUSTER_INFO,Whats my file handlers name for my claim
INFO_CL_ADJUSTER_INFO,How do I contact my claims adjuster
INFO_CL_ADJUSTER_INFO,Ive forgotten my claims adjusters name Help me out
INFO_CL_ADJUSTER_INFO,Please can you tell me the name of who adjust my claim file
INFO_CL_ADJUSTER_INFO,i need to talk to the adjuster what is their information
INFO_CL_ADJUSTER_INFO,What is the adjusters name and phone number for claim xxxxxxxxxxxxxxx date of accident is xxxx
INFO_CL_ADJUSTER_INFO,What is the name of the person who is handling my claim files
INFO_CL_ADJUSTER_INFO,what is the name of the hadler of this claim
INFO_CL_ADJUSTER_INFO,How can I find out the name other the adjuster for my claim
INFO_CL_ADJUSTER_INFO,Who is looking after my claim adjustment
INFO_CL_ADJUSTER_INFO,Whats the name of the one in charge of my claim
INFO_CL_ADJUSTER_INFO,Who is my file handler
INFO_CL_ADJUSTER_INFO,For the claim number I need to talk to the adjuster
INFO_CL_ADJUSTER_INFO,I need help with my claim but I am not sure who is handling it
INFO_CL_ADJUSTER_INFO,I need to get in touch with the person that handeled my claim
INFO_CL_ADJUSTER_INFO,what is the name of my claims adjuster
INFO_CL_ADJUSTER_INFO,Who is the adjuster for this claim number
INFO_CL_ADJUSTER_INFO,I need the contact info for my claims handler
INFO_CL_ADJUSTER_INFO,who is my claims handler
INFO_CL_ADJUSTER_INFO,we just finished mitigation for one of your insureds Can I please have the adjusters name email phone number
INFO_CL_ADJUSTER_INFO,Can you put me through to the adjuster dealing with this claim
INFO_CL_ADJUSTER_INFO,how do i reach my claims handler
INFO_CL_ADJUSTER_INFO,May I have the name of my claim handler
INFO_CL_ADJUSTER_INFO,Who is handling the claim process at this moment
INFO_CL_ADJUSTER_INFO,Who is the file handler for this claim
INFO_CL_ADJUSTER_INFO,How can I get ahold of ther claims adjuster
INFO_CL_ADJUSTER_INFO,who is the claim handler
INFO_CL_ADJUSTER_INFO,I am trying to find out who is handling my claim
INFO_CL_ADJUSTER_INFO,Who is handling this claim
INFO_CL_ADJUSTER_INFO,File handler name
INFO_CL_ADJUSTER_INFO,What is the adjusters name who is assigned to me
INFO_CL_ADJUSTER_INFO,please check the name of person who is handling the claim
INFO_CL_ADJUSTER_INFO,Who is the adjuster assigned to my file
INFO_CL_ADJUSTER_INFO,How can I contact to my claims file handler
INFO_CL_ADJUSTER_INFO,Who is responsible for this claim number
INFO_CL_ADJUSTER_INFO,I need to talk to someone about my claim
INFO_CL_ADJUSTER_INFO,who is the handler for the claim
INFO_CL_ADJUSTER_INFO,May I speak with the adjuster handling this claim please
INFO_CL_ADJUSTER_INFO,Hello Im looking for an email address for a claims agent who goes by Mark Cashin
INFO_CL_ADJUSTER_INFO,who is handing my claim
INFO_CL_ADJUSTER_INFO,help me with the contact name of my adjuster
INFO_CL_ADJUSTER_INFO,Who is handling my claim
INFO_CL_ADJUSTER_INFO,Who is handling my claims file
INFO_CL_ADJUSTER_INFO,Who is working on my claim
INFO_CL_ADJUSTER_INFO,Who is the person handling my claims file
INFO_CL_ADJUSTER_INFO,i want the file handler for this claim
INFO_CL_ADJUSTER_INFO,Please help me reach my claim handler
INFO_CL_ADJUSTER_INFO,please let me know who is handling my claim
INFO_CL_ADJUSTER_INFO,need to talk to the adjuster What is their contact
INFO_CL_ADJUSTER_INFO,I work for Servpro I am looking for an adjuster for claim XXXXXXXXX Phone and email too please Thanks
INFO_CL_ADJUSTER_INFO,What is the name of the adjuster of my claim files
INFO_CL_ADJUSTER_INFO,I need to reach my claims adjuster who might that be
INFO_CL_ADJUSTER_INFO,Hello I work for Servpro I am looking for adjuster name phone and email for claim
INFO_CL_ADJUSTER_INFO,I need to talk to the person handling this claim
INFO_CL_ADJUSTER_INFO,whos handling my claim
INFO_CL_ADJUSTER_INFO,who is handling my claim
INFO_CL_ADJUSTER_INFO,please give the name of the person who is handling the claim
INFO_CL_ADJUSTER_INFO,I need to talk to the adjuster What is their contact information
INFO_CL_ADJUSTER_INFO,Claims handler name please
INFO_CL_ADJUSTER_INFO,what is the name of the person handling my claim
INFO_CL_ADJUSTER_INFO,details about the person handling my claims
INFO_CL_ADJUSTER_INFO,Hello I work for Servpro We are mitigating a loss for claim  Can I get adjuster name phone and email please
INFO_CL_ADJUSTER_INFO,I need to talk to the person handling my claim
INFO_CL_ADJUSTER_INFO,What is the name of the person working on my claim
INFO_CL_ADJUSTER_INFO,we just completed water mitigation for one of your customers I need the adjusters information Customer
INFO_CL_ADJUSTER_INFO,Hey whats my claim adjusters name
INFO_CL_ADJUSTER_INFO,Where will I find my claims adjuster
INFO_CL_ADJUSTER_INFO,I submitted a claim last Thursday and havent been contacted by a adjuster yet
INFO_CL_ADJUSTER_INFO,Please connect me with my the person handling my claim
INFO_CL_ADJUSTER_INFO,i need the adjusters contact number
INFO_CL_ADJUSTER_INFO,i want to the adjuster for this claim number
INFO_CL_ADJUSTER_INFO,need to talk to the adjuster What is their contact information
INFO_CL_ADJUSTER_INFO,Who do I need to speak with for this claim
INFO_CL_ADJUSTER_INFO,What are the contact details to get in touch with claims file handler
INFO_CL_ADJUSTER_INFO,need to talk to the adjuster
INFO_CL_CHECK_STATUS,Was a payment issued to the insured
INFO_CL_CHECK_STATUS,I need to see if American Family has issued payment for a file on a car that ABRA Auto Body repaired
INFO_CL_CHECK_STATUS,i need a document showing how much my car got totaled out for back in october of
INFO_CL_CHECK_STATUS,I was told the Corolla was totaled but still have payment due
INFO_CL_CHECK_STATUS,A couple months ago I submitted a claim and I received a check to fix the damage on my car
INFO_CL_CHECK_STATUS,Has payment been issued for this claim
INFO_CL_CHECK_STATUS,Looking for payment on claim  in the amount of  Supplement amount
INFO_CL_CHECK_STATUS,I was wondering why I havent received payment for my total loss yet
INFO_CL_CHECK_STATUS,I have a question regarding a claim i made earlier for an accident where i was rearended by other amfam customer
INFO_CL_CHECK_STATUS,IM SORRY HAS HE BEEN ISSUED ANY PAYMENTS
INFO_CL_CHECK_STATUS,Did the insured receive a check for the repairs
INFO_CL_CHECK_STATUS,Where is my claim payment
INFO_CL_CHECK_STATUS,I need my money from my settlement Where is my check
INFO_CL_CHECK_STATUS,Has the insured received a payment
INFO_CL_CLAIM_FILED,I got hit by someone you insure yesterday and need to see if a claim was filed
INFO_CL_CLAIM_FILED,My insurance company wants to know if a claim has been filed
INFO_CL_CLAIM_FILED,Someone hit my car yesterday and said he would file a claim
INFO_CL_CLAIM_FILED,At the accident he said would file a claim Im checking to see if they have done
INFO_CL_CLAIM_FILED,Yesterday I had a crash did the claim get filed
INFO_CL_CLAIM_FILED,I want to know if a claim has been filed by someone who hit me Can you help me
INFO_CL_CLAIM_FILED,There should be a claim filed from yesterday Can you check for me
INFO_CL_CLAIM_FILED,Hi my name is xxxxxxxxxxx Im calling in reference to a claim that I received that says Ive been in an accident
INFO_CL_CLAIM_FILED,How can I find out if someone filed a claim
INFO_CL_CLAIM_FILED,the accident he said would file a claim
INFO_CL_CLAIM_FILED,A claim must have been filed for my last accident How can I verify that
INFO_CL_CLAIM_FILED,I want to see if my claim was filed I had an accident yesterday
INFO_CL_CLAIM_FILED,My story is I had an accident and I want to know if someone filed a claim
INFO_CL_CLAIM_FILED,Can I check if a claim has been filed
INFO_CL_CLAIM_FILED,Does your insurance company has any claim pending under Mr
INFO_CL_CLAIM_FILED,Can you tell me if there was a claim filed for an accident I had yesterday
INFO_CL_CLAIM_FILED,Was the accident I was in yesterday with one of your clients filed yet
INFO_CL_CLAIM_FILED,Hi I was in an accident with one of your insureds and I need to see if they have filed a claim yet they said they would
INFO_CL_CLAIM_FILED,I am checking to see if a claim has been filed
INFO_CL_CLAIM_FILED,I am here to ask if the person who told me actually filed a claim
INFO_CL_CLAIM_FILED,Did anyone from your company file the accident
INFO_CL_CLAIM_FILED,At the accident he said would file a claim
INFO_CL_CLAIM_FILED,Can you check to see if Mr filed any claim for an accident that occurred yesterday
INFO_CL_CLAIM_FILED,I had an accident yesterday want to know if a claim has been filed
INFO_CL_CLAIM_FILED,I was in an accident with someone you insure yesterday Im checking to see if a claim has been filed
INFO_CL_CLAIM_FILED,I wanted to know if a claim has been filed about the accident yesterday
INFO_CL_CLAIM_FILED,How can I find out if your insured filed a claim
INFO_CL_CLAIM_FILED,I was hit by one of your insureds and I wanted to see now if theyve filed a claim yet
INFO_CL_CLAIM_FILED,At the accident he said would file a claim Im checking to see if he did
INFO_CL_CLAIM_FILED,How do I see if a claim has been filed I was in an accident with one of your insureds yesterday
INFO_CL_CLAIM_FILED,Want to check if a claim is yet filed for the accident I had with one of your insureds
INFO_CL_CLAIM_FILED,I want to know if someone has has filed a claim about an accident that happened yesterday
INFO_CL_CLAIM_FILED,Who can tell me if a claim has already been filed for an accident
INFO_CL_CLAIM_FILED,I need to find out if a claim has been filed
INFO_CL_CLAIM_FILED,When can i find out if my claim has been filed
INFO_CL_CLAIM_FILED,I had an accident yesterday and want to see if the claim has been filed
INFO_CL_CLAIM_FILED,I was in an accident and I need to see if there has been any claims yet
INFO_CL_CLAIM_FILED,By any chance did anyone file a claim
INFO_CL_CLAIM_FILED,Where can I go to see if a claim was filed
INFO_CL_CLAIM_FILED,Was a claim filed
INFO_CL_CLAIM_FILED,Im interested to see if there has been a claim filed
INFO_CL_CLAIM_FILED,I need to see if a claim was filed for an accident on March th
INFO_CL_CLAIM_FILED,How can I find out if someone filed a claim yet
INFO_CL_CLAIM_FILED,Hi I would like to know if you have a claim under the names Jacques Pierre Lois Kaiser and alias Herman Wittwer My name is Arthur Cervantes
INFO_CL_CLAIM_FILED,Someone insured by you hit me yesterday and I need to see if they filed the claim
INFO_CL_CLAIM_FILED,how i find out if someone filed claim
INFO_CL_CLAIM_FILED,I am checking to see if there is a claim set up for one of your insureds Policy number is xxxxxxxxxxx Customer Name date of loss
INFO_CL_CLAIM_FILED,How can I know if a claim has been filed
INFO_CL_CLAIM_FILED,thats whwt im trying to ask because i talked to my insurance they said they never talk to American f insurance
INFO_CL_CLAIM_FILED,Was there or wasnt there a claim
INFO_CL_CLAIM_FILED,Someone insured at your company hit me and I want to know if theyve filed a claim
INFO_CL_CLAIM_FILED,The guy that hit me was supposed to file a claim yesterday how can I find out he has
INFO_CL_CLAIM_FILED,How will I know whether my claim has been filed for yesterdays accident I had
INFO_CL_CLAIM_FILED,Has a claim been filed for the accident I had
INFO_CL_CLAIM_FILED,Could you help me with figuring out if a claim has been filed for an accident yesterday
INFO_CL_CLAIM_FILED,I want to find out if anybody filed a claim for an accident I had yesterday
